"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X14.4","X15.4","X16.4","X17.4","X18.4","X19.4","X20.4"
"1",-0.49049900905749,0,0,-0.0355620517341336,0,-0.183479940878513,0,0,0,0,0,0,0,0,0,0.0769550361884878,0,0,0,0,0.030000572026762,0,0,-0.266079784124802,0,0.225227828694041,0,0,0,0,0,0,0,0,0,0.195290566451234,0,0,0,0,0,0,0,-0.0620626893623282,0,-0.263328895284697,0,0,0,0,0,0,0,0,0,-0.0463002568861502,0,0,0,0,0.0866197050995021,0,0,0.0789820390584041,0,-0.298851256543345,0,0,0,0,0,0,0,0,0,0.262815795892237,0,0,0,0,0.151046319230317,0,0,0,0,0.277952283356843,0,0,0,0,0,0,0,0,0,-0.0408750380311739,0,0,0,0
"2",0,0.195688191325045,0,0,0,0,0,0,0,0.33999749125734,0.262519103823984,0,0,0,0,0.337054355766811,0,0,0,0,0,0.234887716199799,0,0,-0.173804151672525,0,0,0,0,-0.437181496994077,0.336784577406477,0,0,0,0,0.27585522292601,0,0,0,0,0,-0.513686141266217,0,0,0.023919951341318,0,0,0,0,0.247695901721483,0.278047671093855,0,0,0,0,0.277535484235392,0,0,0,0,0,0.229653894053157,0,0,0,0,0,0,0,-0.307205227737698,0.427899165279122,0,0,0,0,-0.386757849746589,0,0,0,0,0,-0.135484340247841,0,0,0.0600144968088094,0,0,0,0,0.384252864057845,-0.263263813712331,0,0,0,0,0.262666691792935,0,0,0,0
"3",0,0,-0.205696416255212,0,0,0,0,-0.116915485773146,0,0.0745709857867416,0,0,0,0,0,0,0,0,0,0,0,0,0.044705010271128,0,0,0,0,-0.302934292787894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171919146765911,0,0,0,0,0.369837959425628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450929316433567,0,0,0,0,-0.294862758039329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937244812060678,0,0,0,0,0.277397189033719,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,-0.267333399458881,0,0,0,0,0.241684177042006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754265304379873,0,0,0,0,-0.237090042833442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244186041996761,0,0,0,0,0.329188987095726,0,0,0,0,0,0,-0.026868421731222,0,0,0,0,0,0,0,-0.326909386210104,0,0,0,0,-0.244105354800197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152774428468339,0,0,0,0,-0.225338861780962,0,0,0,0,0,0,0.0353004250666168,0,0,0,0
"5",0.0849813790195988,0,0,-0.0405276178119471,-0.268134585256688,-0.188443813304442,0,0,0,0,0,0,-0.397705694184339,0,0,0,0,0,0,0,0,0,0,0,-0.483373809930756,-0.459004784556013,0,0,0,0,0,0,-0.346295977768618,0,0,0,0,0,0,0,0,0,0,0,-0.381860007501353,0.266268050586669,0,0,0,0,0,0,-0.372642137537115,0,0,0,0,0,0,0,0.267504190650417,0,0,0,-0.302236975853319,0.43194439019989,0,0,0,0,0,0,0.380055454285074,0,0,0,0,0,0,0,0,0,0,0.0723836392706403,-0.309406095110083,0.371877820834379,0,0,0,0,0,0,-0.277248181539679,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.346140838147106,0,0.051838461294194,0.338198217538447,0,0,0,0,0,0,0.198160431069415,0,0.462908584021469,0.0546529322647401,0,0,0,0,0,0,-0.284095272655394,0,0.0466822427478039,-0.453519441985422,0,0,0,0,0,0,-0.267186563640011,0,-0.248174807577318,0.046473154543903,0,0,0,0,0,0,0.473187394440726,0,0.0207368063700563,0.290371920701014,0,0,0,0,0,0,-0.309424426835784,0,0.205374652928276,-0.0298846639016559,0,0,0,0,0,0,0.168961487675942,0,0,-0.331806176503004,0,0,0,0,0,0,0.321305506421112,0,0.349038961470427,-0.0694164492157882,0,0,0,0,0,0,0.0555875455186532,0,0.0235505084370894,0.295437877190056,0,0,0,0,0,0,0.373193889802821,0,0.235905549896678,0.051382915690291,0
"7",0,0,0.246433863360892,0,0,0,-0.518570966438764,0,0,0,0.271477744518664,0,0,0,0,0,0,0,0,-0.265775381094922,0,0,0.223139975620667,0,0,0,-0.299877432993704,0,0,0,0.0637286663045326,0,0,0,0,0,0,0,0,-0.223603223365502,0,0,-0.26852982944769,0,0,0,-0.616965911853862,0.0298625062216548,-0.207590444500487,0,0.0498950481863858,0,0,0,0,0,0,0,0,-0.378881162751576,0,0,-0.280995218879943,0,0,0,-0.281905030527736,0,0.0302859521176873,0,0.0487549103414901,0,0,0,0,0,0,0,0,-0.334274188016592,0,0,-0.255329735364616,0,0,0,-0.306883102531462,-0.0238023689704581,0,0,-0.0374349535321196,0,0,0,0,0,0,0,0,0.382715672469513
"8",0,-0.263656934184083,0,0,0.0626623811941217,0,0.265840678207972,0.177903094627511,0,-0.0573916281576011,0,0,0,0,0,0,0,0,0,0,0,-0.265142397210349,0,0,0,0,-0.228629491322888,-0.124213800902827,0,0.0296230516439325,0,0.0202356760379075,0,0,0,0,0,0,0,0,0,-0.271923604716757,0,0,0.195971649542912,0,0.219863351262891,0.0244446309634921,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233522370094226,0,0,-0.030144658559769,0,0.253912559980358,0.119731718197215,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23530019277472,0,0,0,0,-0.233102672672939,0.0935365130411236,0,0,0,0,0,0,0,0,0,0,0,0
"9",-0.369274555655474,0,0,0,0,0,0,0,-0.326525236405816,0,0,0,0,0,0,0,0,0,0,0,0.208541521117596,0,0,0,0,0,0,0,-0.101246788982373,0,0,0,0,0,0,0,0,0,0,0,0.495106939573467,0,0,0,0,0,0,0,-0.212052466764915,0,0,0,0,0,0,0,0,0,0,0,0.374358944578005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262834275304989,0,0,0,0,0,0,0,0.459731927992231,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0.354379214748908,0.0395791125327366,0,0,-0.197313133362099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428523504462754,0,0,0,-0.407327132539718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254160895182789,0.173875397306647,-0.0242336641677588,0,0,0.27455012185122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231337637671907,0.0299451097678246,-0.126517088867563,0.181601753844471,0,0,-0.260030015681859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831418153803219,-0.0336105579239064,-0.0408955488236305,0,0,-0.251118589999183,0,0,0,0,0,0
