"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X14.4","X15.4","X16.4","X17.4","X18.4","X19.4","X20.4"
"1",0.330164637136633,0.106786480819498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131291821954467,-0.0801279066774857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906831115986623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277500007838992,0.0742546007951822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165897314089285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.364309374958609,0,0,0,0,0.191709313395671,0,0,0,0,0,0,0,-0.277858460965911,0,0,0,-0.0210143718862408,0,0,0.235996582105047,0,0,0,0,-0.077079498805484,0,0,0,0,0,0,0,0.0312740864652328,0,0,0,0,0,0,0.0841867449272524,0,0,0,0,-0.0396553358321745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29837300022776,0,0,0,0,0.0416564822641465,0,0,0,0,0,0,0,0.0948926178889578,0,0,0,0.0218569630468628,0,0,0.0581758504229285,0,0,0,0,-0.0222734608746041,0,0,0,0,0,0,0,0.0590186903897255,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103909985654854,0,0,-0.0626043978038964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035916469778046,0,0,0.0361163268316212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0618372388389614,0,0,-0.0202469166361044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470736686263807,0,0,-0.0328078025636194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334345881639833,0
"5",0,0,0,0,-0.0754104866709121,0,0,0,0,0,0,0,0.241732111855452,0,0,0,0,-0.0229357385577727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261517286774037,0,0,0,0,0.0243873607897112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503763398007078,0,0,0,0,0,0,0,0,0,0,0,0.0318243310695189,0,0,0,0,0,0,0,0.0360684869175025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260425431065983,0,0,0,0,0,0,0
"6",0,0,0,0,0,0.201457518870809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025863502169289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206425693433358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046840540210901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0.0564719793630733,0,0,-0.145798161425338,0,0,0.0435835087286004,0,0,0,0,0,0,0,0,0,0,0,0,-0.149183211845486,0.029251198689034,0,0,0.174232568888763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307734970758368,-0.0272444674996695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755278794339336,0.146761488443762,0,0,0.0704658988616531,0,0,-0.0298252107497173,0,0,0,0,0,0,0,0,0,0,0,0,-0.135681293279619,0.148299062626739,0,0,-0.112374178407257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02921017080837
"8",0,0,0,0,0,0,0,0,0,0.153917443991836,0,0,0,-0.153531054423343,0,0,0,-0.163058605159673,0,0,0,0,0,0,0,0,-0.0201688119220402,0,0,-0.0240382405371167,0,0,0,0.0671140361102246,0,0,0,-0.0933310497411767,0,0,0,0,0,0,0,0,0,0,0,-0.050454093596335,0,0,0,0,0,0,0,-0.15592914241125,0,0,0,0,0,0,-0.0262478958509977,0,0,0,0,-0.0577342974371857,0.0296561375700264,0,0,0,0,0,0,0.0742114247191455,0,0,0,0,0,0,-0.0217402261025267,0,0.039301563730854,0,0,0.154200195885542,0.0413666538926306,0,0,0,0,0,0,-0.0816709998410194,0,0
"9",0,0,0,0,0.175361414380566,0,0,0,0,0,0,-0.171587226025093,0,0,0,0.238155922915407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109262691390784,0,0,0,0,0,0,0,0,0,0,0,0,-0.15530956558413,0,0,0,0,0,0,0.1443840538145,0,0,0,-0.035251022826057,0,0,0,0,0,0,0,0,0.0973282116884241,0,0,0,0,0,0,-0.0344177443676603,0,0,0,0,0,0,0,0,0,0,0,0,-0.178493701040719,0,0,0,0,0,0,0.132975355589177,0,0,0,-0.0862560784849443,0,0,0,0
"10",0,0,0,0,0,0,0,-0.0934101219838598,0,0,0,0,0.181953902666174,0,0.0239102911248048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714057147959613,0,0,0,0,0,0,0,0,0,0,-0.0740750812266986,0,0,0,0,0,0,0,0,-0.0290905751157599,0,0,0,0,-0.0287001704855005,0,0,0,0,0,-0.0406498609114472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333602374184893,0,0,0,0,-0.0962023250303113,0,-0.0228211038130389,0,0,0,0.105277551326281,0
