"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X14.4","X15.4","X16.4","X17.4","X18.4","X19.4","X20.4"
"1",0.263215159727823,0,0,0,0,0,0,0,0,0,0.136217261919488,0,0,0,0,0,0,0,0,0,0.0319983233623974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126428569747823,0,0,0,0,0,0,0,-0.0478363913591656,0,-0.046997159484622,0,0,0,0,0,0,0,0,0,0.111302444953541,0,0,0,0,0,0,0,0,0,-0.0495614076275592,0,0,0,0,0,0,0,0,0,0.0462518822681745,0,0,0,0,0,0,0,0.0467621590015022,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512044076193465,0,-0.0262716183965692,0.228377048059658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654290220689652,-0.160250544617976,0,-0.0267598227739617,0,0,0,0,0,0,0,0,0,0.0229916607390324,0,0,0,0,0,0,-0.0593203233446886,0.0742548582817001,0,0,0,0,0,0,0,0,0,0,0,-0.0372928285314917,0,0,0,0,-0.0209761729503071,0,0,-0.172031329801985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448218741180593,0.167572193213639,0
"3",0,0,-0.423109834701846,0,0,-0.025207517652353,0,0,0,-0.230476932343787,0,0,0,0,0,0.0441770537277942,0,0,-0.296489080424662,0,0,0,-0.264647272914577,-0.0223684835717561,0,0,0.0633131488566523,0,0,-0.0432089957387946,0,0,0,0,0,0.0380653575306212,0,0.0462136639290444,-0.143501467050491,0,0,0,-0.353304255833023,0,0,-0.0476082576396417,0.0728027021153601,0,0,0.102979495944062,0,0,0,0,0,-0.0392424351496251,0,0.109302847533799,0,0,0,0,-0.372556936783003,0,0,0,0,0,0,-0.247750143326403,0,0,0,0,0,0,0,0.0472852019652339,-0.107722168726476,0,0,0,-0.0281658497254782,-0.04763604018357,0,0.171592643713722,0.170170241342626,0,0,-0.137631972294655,0,0,0,0,0,0.0828431061324608,0,0.181120421312218,-0.346831582539142,0
"4",0,0,0,0.501814918915948,0,0,0,0,0.2269979302676,0,0,0,0,0,0,0.286624884260123,0,0,0,0,0,0,0,-0.0235387933448148,0,0,0,0,-0.0787910467682714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190885926928501,0,0,0,0,0,0,0,0,0,0,0,0.0999763463132504,0,0,0,0,0,0,0,-0.0438296348029162,0,0,0,0,-0.049496220449435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156178997957824,0,0,0,0,-0.0268148548736987,0,0,0,0,0,0,-0.0526022838617784,0,0,0,0
"5",0,0,0,0,0,0.153616594343793,0,0,0,0,0,0,0,0,0,0,0,0.023918465322482,0,0,0,0,0,0,0,0.0554952264111409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231546797908713,-0.0230509626633039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364482952308221,0,0,0,0,0,0,0.036529838079425,0,0,0,0,0,0,0,0,0,0,0,-0.0208256934950892,0.0585022438314539,0,0,0,0,0,0,0,0,0,0,0,-0.0449229437324939,0,0
"6",0,0.0440243081790907,-0.0763938254717763,0,0,0.0213085451179724,0,0,0.122697469340653,-0.0362901650260623,0,0,0,0,0,0,0,-0.240705458693056,0.266035651181284,0,0,0.0700801522100214,0.113351688431977,0,0,-0.0218552514523046,-0.0445781892066158,0,0.0352814611663964,-0.0332956141305522,0,0,0,0,0,0,0,-0.127833337497117,0.0253672211981028,0,0,0,-0.112073578202747,0,0,0,-0.0447580640447889,0,-0.132466806030345,-0.0206449848512478,0,0,0.036294790814653,0,0,0,0,-0.0879278891757593,0,0,0,-0.127120965610119,0.0428837396653118,0,0,-0.111559589165574,0.1036605456933,0,0.112506951672923,0.156057149563265,0,0,-0.10934833496348,0,0,0,0,-0.0454041815871088,-0.272345584027372,0,0,-0.0487778169298544,0.133248382327041,-0.0379848127844134,0,0,0.020298409514197,0,0,-0.0583677672256345,0,0,0,0,0,0,0,0.0713716195643921,0.0573891639318657,0
"7",0,0,0,0,0,0,0.42894769425603,0,0,0,0,0,-0.149626344579948,0,0,0,0,0,-0.0200799296511447,0,0,0,0,0,0,0,0.218554491924997,0,0,0,0,0,0.0325548016975331,0,0,0,0,0,0.0228210096256422,0,0,0,0,0,0,0,0.216447416427134,0,0,0,0,0,0.0368103937846513,0,0.0208332738050435,0,0.0380636979341076,0,-0.0454903511126381,0,0,0,0,0,0,0,-0.0722705344724326,0,0,0,0,0,0.106173499327552,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711056347105609,0,0,0,0,0,0,0,0,0,0.0240261299526949,0,0,0
"8",0,0,0,0,0,0,0,-0.0267076080658124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214331885630013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9",0,-0.0828317780300844,0,0,0.141026816510955,0,0,0,0.254879983471185,0,0,0,0,0,0.0217243171757433,0.194644344176585,0,0,0,0,0,0,0,0,0.0459177697924431,0,0,0,0,0,0,0,0,0,0,-0.0318930269445838,0,0,0,0,0,-0.0411089033385083,0,0,0,0,0,0,-0.0274661329988868,0,0,0,0,0,0,0.0830569558290856,0,0,0,0,0,-0.0473616829510785,0,0,-0.0330673239684066,0,0,0,0.0885699471268318,0,0,0,0,0,-0.0563425442189594,-0.0708431231940283,0,0,0,0,0.0262951294758445,-0.0770853675449104,0,0,0.0953266130672569,0,0,0,-0.201516801989209,0,0,0,0,0,0,0.0242868591222993,0,0,0.0321695874016939,0
"10",0,0,0,0,0,0,0,-0.0852006226691112,0,-0.259827496140368,0,-0.308665707573853,0,0,0,-0.248644158644964,0.273222320698452,0,0,0,0,0,0,0,0,0,0,0.0310669699420212,0,0.0276569651650184,0,0.0234904897343834,0,0,0,0,-0.0349105355812768,0,0,-0.0324424142475676,0,0,0,0,0,0,0,0,0,-0.0518976877407096,0,0.0796364291245747,0,0,0,0.0577058899738422,0.0712036660406636,0,0,0,0,0,0,0,0,0,0,-0.0387743494683159,0,0.0277770329627271,0,0,0,0,0,-0.045095880332314,0.066255742316435,0,0,-0.041830210550623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821396101510489,0.0784606356940365,0,0,0
