"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X14.4","X15.4","X16.4","X17.4","X18.4","X19.4","X20.4","X1.5","X2.5","X3.5","X4.5","X5.5","X6.5","X7.5","X8.5","X9.5","X10.5","X11.5","X12.5","X13.5","X14.5","X15.5","X16.5","X17.5","X18.5","X19.5","X20.5","X1.6","X2.6","X3.6","X4.6","X5.6","X6.6","X7.6","X8.6","X9.6","X10.6","X11.6","X12.6","X13.6","X14.6","X15.6","X16.6","X17.6","X18.6","X19.6","X20.6","X1.7","X2.7","X3.7","X4.7","X5.7","X6.7","X7.7","X8.7","X9.7","X10.7","X11.7","X12.7","X13.7","X14.7","X15.7","X16.7","X17.7","X18.7","X19.7","X20.7","X1.8","X2.8","X3.8","X4.8","X5.8","X6.8","X7.8","X8.8","X9.8","X10.8","X11.8","X12.8","X13.8","X14.8","X15.8","X16.8","X17.8","X18.8","X19.8","X20.8","X1.9","X2.9","X3.9","X4.9","X5.9","X6.9","X7.9","X8.9","X9.9","X10.9","X11.9","X12.9","X13.9","X14.9","X15.9","X16.9","X17.9","X18.9","X19.9","X20.9","X1.10","X2.10","X3.10","X4.10","X5.10","X6.10","X7.10","X8.10","X9.10","X10.10","X11.10","X12.10","X13.10","X14.10","X15.10","X16.10","X17.10","X18.10","X19.10","X20.10","X1.11","X2.11","X3.11","X4.11","X5.11","X6.11","X7.11","X8.11","X9.11","X10.11","X11.11","X12.11","X13.11","X14.11","X15.11","X16.11","X17.11","X18.11","X19.11","X20.11","X1.12","X2.12","X3.12","X4.12","X5.12","X6.12","X7.12","X8.12","X9.12","X10.12","X11.12","X12.12","X13.12","X14.12","X15.12","X16.12","X17.12","X18.12","X19.12","X20.12","X1.13","X2.13","X3.13","X4.13","X5.13","X6.13","X7.13","X8.13","X9.13","X10.13","X11.13","X12.13","X13.13","X14.13","X15.13","X16.13","X17.13","X18.13","X19.13","X20.13","X1.14","X2.14","X3.14","X4.14","X5.14","X6.14","X7.14","X8.14","X9.14","X10.14","X11.14","X12.14","X13.14","X14.14","X15.14","X16.14","X17.14","X18.14","X19.14","X20.14","X1.15","X2.15","X3.15","X4.15","X5.15","X6.15","X7.15","X8.15","X9.15","X10.15","X11.15","X12.15","X13.15","X14.15","X15.15","X16.15","X17.15","X18.15","X19.15","X20.15","X1.16","X2.16","X3.16","X4.16","X5.16","X6.16","X7.16","X8.16","X9.16","X10.16","X11.16","X12.16","X13.16","X14.16","X15.16","X16.16","X17.16","X18.16","X19.16","X20.16","X1.17","X2.17","X3.17","X4.17","X5.17","X6.17","X7.17","X8.17","X9.17","X10.17","X11.17","X12.17","X13.17","X14.17","X15.17","X16.17","X17.17","X18.17","X19.17","X20.17","X1.18","X2.18","X3.18","X4.18","X5.18","X6.18","X7.18","X8.18","X9.18","X10.18","X11.18","X12.18","X13.18","X14.18","X15.18","X16.18","X17.18","X18.18","X19.18","X20.18","X1.19","X2.19","X3.19","X4.19","X5.19","X6.19","X7.19","X8.19","X9.19","X10.19","X11.19","X12.19","X13.19","X14.19","X15.19","X16.19","X17.19","X18.19","X19.19","X20.19","X1.20","X2.20","X3.20","X4.20","X5.20","X6.20","X7.20","X8.20","X9.20","X10.20","X11.20","X12.20","X13.20","X14.20","X15.20","X16.20","X17.20","X18.20","X19.20","X20.20","X1.21","X2.21","X3.21","X4.21","X5.21","X6.21","X7.21","X8.21","X9.21","X10.21","X11.21","X12.21","X13.21","X14.21","X15.21","X16.21","X17.21","X18.21","X19.21","X20.21","X1.22","X2.22","X3.22","X4.22","X5.22","X6.22","X7.22","X8.22","X9.22","X10.22","X11.22","X12.22","X13.22","X14.22","X15.22","X16.22","X17.22","X18.22","X19.22","X20.22","X1.23","X2.23","X3.23","X4.23","X5.23","X6.23","X7.23","X8.23","X9.23","X10.23","X11.23","X12.23","X13.23","X14.23","X15.23","X16.23","X17.23","X18.23","X19.23","X20.23","X1.24","X2.24","X3.24","X4.24","X5.24","X6.24","X7.24","X8.24","X9.24","X10.24","X11.24","X12.24","X13.24","X14.24","X15.24","X16.24","X17.24","X18.24","X19.24","X20.24","X1.25","X2.25","X3.25","X4.25","X5.25","X6.25","X7.25","X8.25","X9.25","X10.25","X11.25","X12.25","X13.25","X14.25","X15.25","X16.25","X17.25","X18.25","X19.25","X20.25","X1.26","X2.26","X3.26","X4.26","X5.26","X6.26","X7.26","X8.26","X9.26","X10.26","X11.26","X12.26","X13.26","X14.26","X15.26","X16.26","X17.26","X18.26","X19.26","X20.26","X1.27","X2.27","X3.27","X4.27","X5.27","X6.27","X7.27","X8.27","X9.27","X10.27","X11.27","X12.27","X13.27","X14.27","X15.27","X16.27","X17.27","X18.27","X19.27","X20.27","X1.28","X2.28","X3.28","X4.28","X5.28","X6.28","X7.28","X8.28","X9.28","X10.28","X11.28","X12.28","X13.28","X14.28","X15.28","X16.28","X17.28","X18.28","X19.28","X20.28","X1.29","X2.29","X3.29","X4.29","X5.29","X6.29","X7.29","X8.29","X9.29","X10.29","X11.29","X12.29","X13.29","X14.29","X15.29","X16.29","X17.29","X18.29","X19.29","X20.29","X1.30","X2.30","X3.30","X4.30","X5.30","X6.30","X7.30","X8.30","X9.30","X10.30","X11.30","X12.30","X13.30","X14.30","X15.30","X16.30","X17.30","X18.30","X19.30","X20.30","X1.31","X2.31","X3.31","X4.31","X5.31","X6.31","X7.31","X8.31","X9.31","X10.31","X11.31","X12.31","X13.31","X14.31","X15.31","X16.31","X17.31","X18.31","X19.31","X20.31","X1.32","X2.32","X3.32","X4.32","X5.32","X6.32","X7.32","X8.32","X9.32","X10.32","X11.32","X12.32","X13.32","X14.32","X15.32","X16.32","X17.32","X18.32","X19.32","X20.32","X1.33","X2.33","X3.33","X4.33","X5.33","X6.33","X7.33","X8.33","X9.33","X10.33","X11.33","X12.33","X13.33","X14.33","X15.33","X16.33","X17.33","X18.33","X19.33","X20.33","X1.34","X2.34","X3.34","X4.34","X5.34","X6.34","X7.34","X8.34","X9.34","X10.34","X11.34","X12.34","X13.34","X14.34","X15.34","X16.34","X17.34","X18.34","X19.34","X20.34","X1.35","X2.35","X3.35","X4.35","X5.35","X6.35","X7.35","X8.35","X9.35","X10.35","X11.35","X12.35","X13.35","X14.35","X15.35","X16.35","X17.35","X18.35","X19.35","X20.35","X1.36","X2.36","X3.36","X4.36","X5.36","X6.36","X7.36","X8.36","X9.36","X10.36","X11.36","X12.36","X13.36","X14.36","X15.36","X16.36","X17.36","X18.36","X19.36","X20.36","X1.37","X2.37","X3.37","X4.37","X5.37","X6.37","X7.37","X8.37","X9.37","X10.37","X11.37","X12.37","X13.37","X14.37","X15.37","X16.37","X17.37","X18.37","X19.37","X20.37","X1.38","X2.38","X3.38","X4.38","X5.38","X6.38","X7.38","X8.38","X9.38","X10.38","X11.38","X12.38","X13.38","X14.38","X15.38","X16.38","X17.38","X18.38","X19.38","X20.38","X1.39","X2.39","X3.39","X4.39","X5.39","X6.39","X7.39","X8.39","X9.39","X10.39","X11.39","X12.39","X13.39","X14.39","X15.39","X16.39","X17.39","X18.39","X19.39","X20.39","X1.40","X2.40","X3.40","X4.40","X5.40","X6.40","X7.40","X8.40","X9.40","X10.40","X11.40","X12.40","X13.40","X14.40","X15.40","X16.40","X17.40","X18.40","X19.40","X20.40","X1.41","X2.41","X3.41","X4.41","X5.41","X6.41","X7.41","X8.41","X9.41","X10.41","X11.41","X12.41","X13.41","X14.41","X15.41","X16.41","X17.41","X18.41","X19.41","X20.41","X1.42","X2.42","X3.42","X4.42","X5.42","X6.42","X7.42","X8.42","X9.42","X10.42","X11.42","X12.42","X13.42","X14.42","X15.42","X16.42","X17.42","X18.42","X19.42","X20.42","X1.43","X2.43","X3.43","X4.43","X5.43","X6.43","X7.43","X8.43","X9.43","X10.43","X11.43","X12.43","X13.43","X14.43","X15.43","X16.43","X17.43","X18.43","X19.43","X20.43","X1.44","X2.44","X3.44","X4.44","X5.44","X6.44","X7.44","X8.44","X9.44","X10.44","X11.44","X12.44","X13.44","X14.44","X15.44","X16.44","X17.44","X18.44","X19.44","X20.44","X1.45","X2.45","X3.45","X4.45","X5.45","X6.45","X7.45","X8.45","X9.45","X10.45","X11.45","X12.45","X13.45","X14.45","X15.45","X16.45","X17.45","X18.45","X19.45","X20.45","X1.46","X2.46","X3.46","X4.46","X5.46","X6.46","X7.46","X8.46","X9.46","X10.46","X11.46","X12.46","X13.46","X14.46","X15.46","X16.46","X17.46","X18.46","X19.46","X20.46","X1.47","X2.47","X3.47","X4.47","X5.47","X6.47","X7.47","X8.47","X9.47","X10.47","X11.47","X12.47","X13.47","X14.47","X15.47","X16.47","X17.47","X18.47","X19.47","X20.47","X1.48","X2.48","X3.48","X4.48","X5.48","X6.48","X7.48","X8.48","X9.48","X10.48","X11.48","X12.48","X13.48","X14.48","X15.48","X16.48","X17.48","X18.48","X19.48","X20.48","X1.49","X2.49","X3.49","X4.49","X5.49","X6.49","X7.49","X8.49","X9.49","X10.49","X11.49","X12.49","X13.49","X14.49","X15.49","X16.49","X17.49","X18.49","X19.49","X20.49"
"1",0.470486074576797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121057465552627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.293755413310049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307305943202664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34573395242923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525870001021281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264990196613304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305064404689146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496997279844416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908789792465024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377943829755826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464461199742793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693882366157707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265028338228239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211758327445277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13532475004823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328965080626819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500609945392534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350657252189712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838623551731017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44034998620341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124187990336102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39414569962367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573402777948139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341822810979627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240701933025743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.451711893466883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437351081756379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477369135219976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10723640463696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442237216361664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19268780003411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199412297648355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217093219016099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222411783803465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140000112698383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914205214651432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310861776101025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973445743375758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350406236704347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101523860729662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265039691082749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883359811021533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134422065445697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354393914373894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299197496065142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407241521740556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141932820560648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.477642547990246,0,0,0,0,0,0,0,0,0,0,-0.242841782910725,0,0,0,0,0,0,0,0,-0.122209433369088,0,0,0,0,0,0,0,0,0,0,0.321471801943419,0,0,0,0,0,0,0,0,0.435247455352865,0,0,0,0,0,0,0,0,0,0,-0.35451981281143,0,0,0,0,0,0,0,0,-0.412804312946071,0,0,0,0,0,0,0,0,0,0,0.29888074831759,0,0,0,0,0,0,0,0,0.418487000953391,0,0,0,0,0,0,0,0,0,0,0.221462014148626,0,0,0,0,0,0,0,0,0.195144946022644,0,0,0,0,0,0,0,0,0,0,0.257720328425014,0,0,0,0,0,0,0,0,0.470677351012215,0,0,0,0,0,0,0,0,0,0,-0.269726487904816,0,0,0,0,0,0,0,0,-0.183414115564019,0,0,0,0,0,0,0,0,0,0,-0.348056417854867,0,0,0,0,0,0,0,0,-0.213293065557062,0,0,0,0,0,0,0,0,0,0,0.257737571414386,0,0,0,0,0,0,0,0,-0.473899416628204,0,0,0,0,0,0,0,0,0,0,-0.410853670706976,0,0,0,0,0,0,0,0,-0.502674741347435,0,0,0,0,0,0,0,0,0,0,-0.292491613350704,0,0,0,0,0,0,0,0,-0.554265178968866,0,0,0,0,0,0,0,0,0,0,0.304807360163851,0,0,0,0,0,0,0,0,-0.0535626109229704,0,0,0,0,0,0,0,0,0,0,0.236568644599078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206518093180741,0,0,0,0,0,0,0,0,-0.202359556847594,0,0,0,0,0,0,0,0,0,0,0.367060037130062,0,0,0,0,0,0,0,0,0.13436236947538,0,0,0,0,0,0,0,0,0,0,-0.363901251102006,0,0,0,0,0,0,0,0,0.345843595035275,0,0,0,0,0,0,0,0,0,0,-0.3565730067174,0,0,0,0,0,0,0,0,-0.223234566120248,0,0,0,0,0,0,0,0,0,0,-0.25628492194765,0,0,0,0,0,0,0,0,0.186466790497038,0,0,0,0,0,0,0,0,0,0,0.249078485484009,0,0,0,0,0,0,0,0,-0.508995808373028,0,0,0,0,0,0,0,0,0,0,-0.313804525313194,0,0,0,0,0,0,0,0,-0.388696100107994,0,0,0,0,0,0,0,0,0,0,0.280109207281534,0,0,0,0,0,0,0,0,0.297572660445566,0,0,0,0,0,0,0,0,0,0,-0.265912755597519,0,0,0,0,0,0,0,0,-0.151659384169545,0,0,0,0,0,0,0,0,0,0,0.28337155092371,0,0,0,0,0,0,0,0,-0.183365833796566,0,0,0,0,0,0,0,0,0,0,0.234099435816151,0,0,0,0,0,0,0,0,-0.0536889626845485,0,0,0,0,0,0,0,0,0,0,0.393907091497727,0,0,0,0,0,0,0,0,0.224241042498759,0,0,0,0,0,0,0,0,0,0,-0.257282703734467,0,0,0,0,0,0,0,0,-0.388074204228122,0,0,0,0,0,0,0,0,0,0,-0.330363799971336,0,0,0,0,0,0,0,0,0.265273960107876,0,0,0,0,0,0,0,0,0,0,0.328971237106611,0,0,0,0,0,0,0,0,-0.0903342133584223,0,0,0,0,0,0,0,0,0,0,0.298493115121377,0,0,0,0,0,0,0,0,0.4172702895551,0,0,0,0,0,0,0,0,0,0,0.346992849883483,0,0,0,0,0,0,0,0,0.174292080927921,0,0,0,0,0,0,0,0,0,0,0.268206307936136,0,0,0,0,0,0,0,0,-0.149716782999795,0,0,0,0,0,0,0,0,0,0,-0.230396741926622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291721596343093,0,0,0,0,0,0,0,0,-0.514239451639421,0,0,0,0,0,0,0,0,0,0,-0.349346066546069,0,0,0,0,0,0,0,0,0.414636047633878,0,0,0,0,0,0,0,0,0,0,0.212591618467268,0,0,0,0,0,0,0,0,0.0900002835809132,0,0,0,0,0,0,0,0,0,0,-0.212851117871617,0,0,0,0,0,0,0,0,0.213119029612619,0,0,0,0,0,0,0,0,0,0,-0.302692381075874,0,0,0,0,0,0,0,0,0.353164339064242,0,0,0,0,0,0,0,0,0,0,-0.330720469550941,0,0,0,0,0,0,0,0,0.0273100856571646,0,0,0,0,0,0,0,0,0,0,0.232497847666908,0,0,0,0,0,0,0,0,-0.340967604808669,0,0,0,0,0,0,0,0,0,0,0.255777085995415,0,0,0,0,0,0,0,0,-0.199722798499319,0,0,0,0,0,0,0,0,0,0,0.313185131523124,0,0,0,0,0,0,0,0,-0.424963954479883,0,0,0,0,0,0,0,0,0,0,-0.30149086699291,0,0,0,0,0,0,0,0,0.266162476360575,0,0,0,0,0,0,0,0,0,0,0.292048002986644,0,0,0,0,0,0,0,0,0.135574476066023,0,0,0,0,0,0,0,0,0,0,0.362481851070181,0,0,0,0,0,0,0,0,-0.221281480704872,0,0,0,0,0,0,0,0,0,0,0.248440492308003,0,0,0,0,0,0,0,0,0.444233864396584,0,0,0,0,0,0,0,0,0,0,0.306559753378626,0,0,0,0,0,0,0,0,-0.374637583905206,0,0,0,0,0,0,0,0,0,0,0.270112170447274,0,0,0,0,0,0,0,0,-0.300415703485059,0,0,0,0,0,0,0,0,0,0,-0.264852930139631,0,0,0,0,0,0,0,0,-0.379477708811379,0,0,0,0,0,0,0,0,0,0,0.318799478953446,0,0,0,0,0,0,0,0,0.338234654010949,0,0,0,0,0,0,0,0,0,0,0.384597956526252,0,0,0,0,0,0,0
"3",-0.298018637063442,0,0.26509649926195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.237091336274388,0,-0.473155750842654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.440186309681857,0,-0.447188529506274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220873058825941,0,-0.138097257947126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320386379615002,0,0.429427178773394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211421571679211,0,-0.22513565940569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.330217109373221,0,0.118045145443388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434750760758207,0,-0.19263894272109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328945227959199,0,-0.0464888793426285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25543250740065,0,-0.487389377397812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280315515894284,0,-0.291638081211803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302611730045738,0,-0.166647853962058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309345530466848,0,-0.174910496757786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187999454666322,0,0.0784535874487464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.276711744252937,0,-0.145935802575477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20337063132108,0,0.0954494623317642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36921428808305,0,0.120833632779102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363203031994436,0,-0.424468823278765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303005476701533,0,0.176447861379392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240089539895659,0,0.243473113665232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226774010988397,0,0.100740833192554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227228083186422,0,0.121984114788995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251095249398008,0,-0.273835178463374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128552745371108,0,0.212541778058021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316039269720346,0,0.323268197349168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346617755478884,0,-0.413923988997669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.335512264763649,0,0.1236095039816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292335745507179,0,-0.134059837291692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258503182896663,0,0.172582569892295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326189438115373,0,-0.214656067922457,0,0,0,0,0,0,0,-0.0379544997324161,0,0,0,0,0,0,0,0,0,-0.33438005921846,0,0.246865429073163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250655551767185,0,0.129287783339075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226260734837127,0,0.528803194294777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294927513180279,0,0.24776061940212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230806952176165,0,0.423287737847858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21025709470521,0,0.195749240996311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.280946467942607,0,-0.527878504899215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328220305764757,0,-0.17404291503938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33505997256191,0,0.0406630030082442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338108906266779,0,-0.438255667687259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356643205782038,0,0.150936951664677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313841442935545,0,0.0347177543281281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333141213479033,0,0.462614375220896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337369995696222,0,0.352841286768349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457271471552657,0,-0.502793581372977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380452505124372,0,0.114978381357838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25338879096645,0,0.148865170925032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278844891675134,0,-0.300580947120348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283049923876115,0,-0.326339338844847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278791638581158,0,-0.176547555612212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
