"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X14.4","X15.4","X16.4","X17.4","X18.4","X19.4","X20.4"
"1",0.348388010008813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37220086275675,0,0,0,0,0.344345267880296,0,0,0,0,0.125584950149671,0,0,0,0,0,0,0,0,-0.271943567179816,-0.421996638060308,0,0,0,0,0.344345267880296,0,0,-0.185877170323473,0,0,0,0,0,0,0,0,0,0.156602468698238,0,-0.263418331666114,0,0,0,0,0.222208069997846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222550058579883,0,0,0,0,0.267919640195984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.421996638060308,0,0,0,0
"2",0,0,0,0,-0.159680620473837,0.233947978688451,0,0,0,0,0,0,0,0,0,0.274294127405169,0,0,0,0,0,0,0,0,-0.131508684209937,0.395955839434577,0,0,0,0,0,0,0,0,0,0.273931808260889,0,0,0,0,0,0,0,0,-0.298425774792073,0.274561329489542,0.408549787354853,0,0,0,0,0,0,0,0.266383451476421,0.27348037722269,0,0,0,0.140508924859702,0,0,0,0,-0.329233028488116,0.23454321747825,0,0,0,0,0,0,0,0,0,0.273254661703591,0,0,0,0,0,0,0,0,-0.378298595699628,0.23454321747825,0,0,0,0,0,0,0,0,0,0.273254661703591,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106515379916349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324470427861594,0,0,0,0,-0.149170892082183,0,0,0,0,0.246326405659841,0,0,0,-0.117224258132783,0,0,0,0,-0.226849277044895,-0.406053445228602,0,0,0,0,-0.19475289812344,0,0,0,0,0.244048178482289,0.150363076044512,0,0,0,0,0,0,0,0,-0.463221837857539,0,0.140756389757693,0,0,-0.29702438201063,0,0,0,0,0.244048178482289,0,0,0,0,0,0,-0.29323568203769,0,0,-0.374858534549574,0,0,0.164632034920526,0,-0.43102731567754,0,0,0,0,0.192789019722353,0,0,0,0,0,0,0,0,0,-0.393159941959295,0,0,0,0,-0.272218592510271,0
"5",0,0,0.343316503943014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114056482892277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27408706771482,0,0.103679744495737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145767032619882,0,0.27408706771482,0,0.248817994544884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142624102441769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",0,0,-0.236577417900842,0,0.326941736454461,0.291504357285553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428612583547928,0,0.155699115147463,0.295613783411423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226025740618008,0,0.384224622713966,0.350716214229776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428612583547928,0,0.243451471799329,0.295613783411423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212789101579638,0,0.166813687989364,0.206723459758884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,-0.34941630463779,0,0,0,0,0.443686929040547,0,0,0,0,0,0,0,0,0,0,0,0,0.28989537240954,0,-0.335601971440424,0,0,0,0,0.443686929040547,0.10378936706215,0,0,0,0,0,0,0,0,0,0,0,0.259222143447731,0,-0.348799740729115,0,0,0,0,0.414832311206492,0,0,0,0,0,0,0,0,0,0,0,0,0.376684284175554,0,-0.348491458774778,0,0,0,0,0.511481661315266,0,0,0,0,0,0,0,0,0,0,0,0,0.458742798511812,0,-0.348491458774778,0,0,0,0,0.511481661315266,0,0,0,0,0,0,0,0,0,0,0,0,0.376684284175554
"8",0,0,0,0,0,0,0,0,0,-0.282471732901065,0,0,0,0,0,0.259876642483533,0,-0.287197355237366,0,0,0,0,0,0,0,0,0,0,0,-0.284590072959372,0,0,0,0,0,0.295739104815217,0,-0.334165685869162,0,0,0,0,0,0,0,0,0,0,0,-0.22732814147225,0,0,0,0,0,0.278865768080904,0,-0.329516334373174,0,0,0,0,0,0,0,0,0,0,0,-0.284590072959372,0,0,0,0,0,0.17969852217949,0,-0.468057833585133,0,0,0,0,0,0,0,0,0,0,0,-0.331011840969315,-0.22551747319318,0,0,0,0,0,0,-0.329516334373174,0,0
"9",0,0,0,-0.372413418237531,0,0,0,0.320085054140403,-0.342635194676623,0.209629311625676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222788520172534,0,0,0,0.297992063780409,-0.43344560507989,0.193220341817599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222129953939512,0,0,0,0.402180157163684,-0.32409191021516,0.209629311625676,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222129953939512,0,0,0,0.435993753857916,-0.43344560507989,0.193284359984747,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313472650527781,0,0,0,0.297992063780409,-0.520373491515065,0.193284359984747,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,-0.338408915756626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106077909664539,0,0,-0.338655598614481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121247511960278,0,0,-0.292698181061291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308839144838972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140512826474796,0,0,-0.338655598614481,0,0,0,0.118023765443514,0,0,0
