"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X14.1","X15.1","X16.1","X17.1","X18.1","X19.1","X20.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X14.2","X15.2","X16.2","X17.2","X18.2","X19.2","X20.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X14.3","X15.3","X16.3","X17.3","X18.3","X19.3","X20.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X14.4","X15.4","X16.4","X17.4","X18.4","X19.4","X20.4"
"1",0,0,0,0,0,-0.320920161283194,0,0,0,0.437191062968045,-0.135102197543256,0,0,0,0,0,0,0.329724395863377,0,0,-0.181228825825435,0,0,0,0,-0.280802617174104,0,0,0,0.330134092807447,0,0,0,0,0,0,0,0.129981836199587,0,0,0.297753201498483,0,0,0,0,-0.280802617174104,0,0,0,0.406521724812679,0,0,0,0,0,0.122269752183898,0,-0.387904842052938,0,0,0.149038590339927,0,0.20784816829812,0,0,-0.320920161283194,0,0,0,0.307496881862138,0,0,0,0,0,0,0,-0.218846535209445,0,0,0.274459059062815,0,0,0,0,-0.291327986220613,0,0,0,-0.280374533849316,0,0,0,0,0,0,0,0.24355947812136,0,0
"2",0,0.543295661522879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381111955215073,0,0,0,0,0,0,0,0,0,0,0,0.369966996553232,0,0,0,0,0,0,0,-0.374675879420362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106999346583235,0,0,0,-0.314534306450577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149865679551785,-0.175467553791678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0.150991863997191,0,0,0.403026187113191,0,0,0,0,0,0,0,-0.304565955693533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304565955693533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286009671097702,0,0,0,0,0,0,0,0,0,0,-0.293367276042638,0,0,0,0,0,0,0,0,-0.226719535238238,0,0,0,0,0,0,0,0,0,0.119358275893359,0,0,0,0,0,0,0.412552459693841,0,0,-0.179036972621772,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115714582805777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.452665618534153,0,0.173053623653575,-0.335854530655297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.538104322350081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.403340708522155,0,0,0,0,0,0,0,0.468612642643103,0,-0.250120280523754,0,0,0,0,0,0,0,0,0,0.210547648584861,-0.101210714556128,0,0,0,0,0,0,0.213885775366779,0,-0.4079066501276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300863532669875,0,0.209142700451178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284688183603975,0,0,0,0,0,0,0,0,0,-0.351848410818012,0,0,0,0,0,0,0,-0.300863532669875,0,0.173888945015568,0,0,0,0,0
"6",0,0,-0.216900164409534,-0.276449727523147,0,0,0,0,0,0,0,0,0,0,0.17631100502362,0,0,0,-0.210135279089947,0,0,0,-0.184719717866293,0,0,0,0,0,0,0,0,0,0,0,0.31847344156834,0,0,0,0.181261147435515,0,0,0,0,0.286668923252013,0,-0.185828036771131,0,0,0,0,0,0,0,0,-0.408893190990626,0,0,0,-0.242887906617123,0,0,0,0,0.329570749633597,0,0.387201978871111,0,0.103183085655684,0,0,0,0,0,0,-0.250198483932938,0,0,0,0.181261147435515,0,0,0,-0.216900164409534,0.319450087417102,0,0,0,0.127664491009919,0,0,0,0,0,0.27638279361802,-0.408893190990626,0,0,0,-0.152469535142448,0
"7",0,0.332615714249228,0,0,0,0,-0.408057267312259,0,0,0.405837114065515,0,-0.260658645261097,0.331136611480398,0,0,0,0.212309771414757,0,0,-0.390292315571872,0,-0.226963529147151,0,0,0,0,-0.678461325703596,0,0,0.141906187101254,0,-0.168520973541643,-0.440386561523859,-0.11824688283959,0,0,0,0,0,0.276870908107959,0,-0.276698484059611,0,0,0,0,0.385635811485901,0,0,-0.275004457395416,0,0.291782198440369,0.239858006280013,0,0,0,-0.385984366062463,0,0,-0.102660975588713,0,0.219286760123394,0,0,0,0,0,0,0,0.289125748461638,0,-0.297700861155134,-0.167311706502425,0,0,0,0,0,0.14438564721433,0,0,-0.340808931294687,0,0,0,0,-0.219267190268818,0,0,0.278869427122402,0,0,-0.201312655685923,0,0,0,-0.322772185219134,0,0,0.195166714488464
"8",0,0,0.365454221420961,0,0,0.175807515135988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312969490732941,0,0,-0.262346814230726,0,0.369188800003716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409529841213528,0,0,0,0,0,0,0,0,0,0,0,0.129259298629033,0,0,0,0,0.159940488983949,0,0,0.333535691887317,0,-0.363519096679717,0,0,0,0,0,0,0.125559044824495,0,0,0,0,0,0,0,0.35456079381368,0,0,0.333535691887317,0,0.610049356733303,0,0,0,0,0,0.19592071943015,0,0,0,0,0,0
"9",0,0,0,0,0,0,0.416062159502856,0,-0.147675040374724,0,0,0,0,0,-0.339237670085821,0,0,-0.41193252551756,0,0,0,0,0,0,0,0,0.2145748750584,0,0,0,0,0.14094579427486,0,0,-0.206490424935057,-0.157460029853715,0,-0.294176150571621,0,0,0,0,0,-0.125921104976647,0,0,0.333352608291138,0,0,0,0,0,0,0,-0.293806472385609,0,0,0.37782459054339,0,0,0,0,0,0,0,0,0.257130253649612,0,0.510327015709605,0,0,0,0,0,0.353699561390523,0,0,-0.294176150571621,0,0,0,0,0,0,0,0,0.399597900642509,0,0,0,0,0,0,0,0.353699561390523,0,0,0.332946307089988,0,0
"10",0,0,0,0,0,0,0,0,0,-0.612252957695101,0,0,-0.11354716336242,0,0,0,0.295439589128518,0,0,0.401935588167766,0,0.31052439336021,0,0,0,0,0,0,0,-0.532956038949033,0,0,0,0,0,0,-0.299619430544551,0,0,0,0,0,0,0,0,0,0,0,0,-0.268636423761991,0,0,0,0,0,0,-0.299721039914931,0,0,0.401935588167766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299721039914931,0,0,0,0,0,0,0,0,0,0,0,0,-0.532956038949033,0,0,0,0,0,0,-0.258620070661658,0,0,0
